eventID,edep
1872,45.49805
1873,26.723835
1874,53.56611
1875,118.20926
1876,27.000566
1877,23.510439
1878,25.230928
1879,27.11688
1880,18.889496
1881,28.576002
1882,19.775942
1883,36.65861
1884,64.36047
1885,36.727036
1886,27.117245
1887,21.630833
1888,51.46065
1889,19.26551
1890,41.48607
1891,19.463583
1892,29.632454
1893,29.312094
1894,25.333244
1895,32.332767
1896,33.53466
1897,25.16063
1898,20.803236
1899,26.148458
1900,30.0814
1901,28.657578
1902,36.438004
1903,20.69031
1904,25.95038
1905,24.112223
1906,27.16728
1907,48.04383
1908,33.194363
1909,23.511417
1910,23.29707
1911,25.267303
1912,26.60943
1913,23.862597
1914,24.270136
1915,23.819002
1916,22.079245
1917,31.106367
1918,46.88081
1919,44.982174
1920,20.557802
1921,29.049826
1922,23.843658
1923,21.470776
1924,25.702093
1925,37.617584
1926,23.640678
1927,26.495403
1928,29.556684
1929,26.825884
1930,25.322556
1931,31.095879
1932,26.572716
1933,36.78609
1934,37.596775
1935,33.369465
1936,16.717306
1937,42.410267
1938,22.853188
1939,22.478928
1940,67.95792
1941,24.61034
1942,32.533306
1943,26.141006
1944,37.049267
1945,27.560223
1946,29.895355
1947,22.944185
1948,27.37859
1949,34.14416
1950,62.044563
1951,14.341097
1952,35.937057
1953,24.93664
1954,23.158653
1955,25.190899
1956,25.129484
1957,21.043505
1958,25.250498
1959,32.26009
1960,27.15413
1961,31.193766
1962,30.171778
1963,53.547237
1964,30.322067
1965,67.70345
1966,21.133947
1967,21.965014
1968,24.997751
1969,16.295408
1970,31.357433
1971,39.061817
1972,25.02791
1973,32.497776
1974,24.263186
1975,24.569008
1976,50.19764
1977,24.475868
1978,30.119307
1979,21.608356
1980,20.690853
1981,48.216343
1982,27.4708
1983,60.517075
1984,30.819115
1985,20.697287
1986,81.43141
1987,36.913654
1988,30.464329
1989,37.57744
1990,24.385338
1991,20.17318
1992,50.824192
1993,27.51835
1994,31.46485
1995,21.882805
1996,31.082233
1997,21.912989
1998,26.127989
1999,36.589973
2000,252.27213
2001,21.419113
2002,36.537506
2003,23.523424
2004,24.582905
2005,25.816576
2006,33.743107
2007,35.509186
2008,20.11719
2009,34.640602
2010,24.26769
2011,32.052616
2012,20.99305
2013,22.373974
2014,32.76212
2015,28.33239
2016,36.949863
2017,19.369038
2018,33.43056
2019,23.718689
2020,28.03383
2021,25.329899
2022,21.542747
2023,35.168343
2024,19.770939
2025,28.239748
2026,16.837677
2027,23.943785
2028,31.87437
2029,25.317202
2030,21.829744
2031,44.36204
2032,99.177895
2033,30.320978
2034,31.627268
2035,34.261147
2036,21.82161
2037,36.51984
2038,26.666855
2039,24.29675
2040,33.10621
2041,18.612589
2042,53.33293
2043,35.51653
2044,33.465103
2045,28.7067
2046,24.926588
2047,24.73849
2048,24.61401
2049,22.620638
2050,23.087402
2051,22.137302
2052,32.1964
2053,46.719128
2054,21.456549
2055,24.396446
2056,26.699423
2057,36.257774
2058,26.464033
2059,33.90211
2060,32.391785
2061,23.818659
2062,24.059755
2063,19.024965
2064,27.438364
2065,31.321928
2066,19.81771
2067,31.604677
2068,30.126417
2069,29.872007
2070,79.36703
2071,24.383083
2072,25.772875
2073,23.092249
2074,216.53502
2075,22.657927
2076,205.33212
2077,21.836557
2078,35.971874
2079,34.911232
2080,25.799736
2081,226.71486
2082,25.838108
2083,27.435343
2084,23.160973
2085,24.294947
2086,105.21095
2087,28.980219
2088,25.157299
2089,25.982765
2090,27.473387
2091,25.380587
2092,27.85995
2093,43.707108
2094,23.571108
2095,147.70796
2096,20.305376
2097,30.509947
2098,35.527473
2099,20.211573
2100,35.881317
2101,24.977304
2102,31.549
2103,24.12004
2104,30.595858
2105,24.361233
2106,27.678679
2107,28.238085
2108,27.130621
2109,29.695156
2110,26.353767
2111,22.995663
2112,44.059322
2113,21.593372
2114,25.925371
2115,25.10049
2116,34.17998
2117,230.47969
2118,22.80642
2119,27.310665
2120,42.31995
2121,41.563152
2122,25.72784
2123,32.096996
2124,32.161217
2125,17.758413
2126,20.94814
2127,29.157988
2128,350.30133
2129,20.559984
2130,25.361065
2131,21.362051
2132,26.16653
2133,57.006897
2134,21.210941
2135,16.982178
2136,72.08586
2137,25.073866
2138,41.978756
2139,29.989883
2140,149.10962
2141,21.897526
2142,26.008213
2143,34.990295
2144,27.40585
2145,23.358494
2146,26.659224
2147,30.806065
2148,33.771847
2149,34.919315
2150,41.33833
2151,16.92569
2152,30.95426
2153,29.86585
2154,24.819292
2155,29.09168
2156,22.606148
2157,26.055952
2158,29.636765
2159,31.899847
2160,26.471989
2161,30.91868
2162,24.749079
2163,23.74861
2164,24.859026
2165,39.741753
2166,29.657173
2167,19.96212
2168,32.534897
2169,21.223814
2170,20.420326
2171,45.361755
2172,24.222212
2173,19.15783
2174,23.145344
2175,21.49536
2176,21.981127
2177,26.463707
2178,47.070442
2179,31.508286
2180,20.431221
2181,35.835953
2182,22.514055
2183,35.651928
2184,22.668646
2185,87.66106
2186,23.304039
2187,26.205183
2188,35.65116
2189,30.671309
2190,21.693861
2191,20.981552
2192,24.55558
2193,32.97611
2194,30.78323
2195,19.313265
2196,23.077866
2197,36.481815
2198,29.592615
2199,23.716328
2200,30.299345
2201,19.334528
2202,18.644258
2203,29.75391
2204,27.010643
2205,34.64483
2206,44.47641
2207,21.569004
2208,20.832382
2209,20.817764
2210,47.04169
2211,22.199661
2212,26.527388
2213,25.526522
2214,21.648325
2215,30.1723
2216,31.38815
2217,30.007187
2218,53.540894
2219,27.323751
2220,15.706428
2221,20.545364
2222,28.672468
2223,28.797258
2224,19.093214
2225,26.249008
2226,26.209417
2227,25.00945
2228,23.984068
2229,25.550362
2230,26.945473
2231,35.34786
2232,25.237164
2233,25.096306
2234,22.098267
2235,28.260027
2236,31.963654
2237,26.556906
2238,22.333895
2239,16.471703
2240,40.667606
2241,22.09432
2242,23.745079
2243,41.18502
2244,30.816166
2245,29.550203
2246,32.091225
2247,20.937885
2248,25.818102
2249,26.07109
2250,69.92552
2251,30.38576
2252,102.3003
2253,30.516043
2254,30.444717
2255,25.606651
2256,26.796446
2257,30.210411
2258,18.208357
2259,29.4883
2260,26.08506
2261,81.74114
2262,22.907764
2263,23.667349
2264,26.253975
2265,55.3842
2266,54.497646
2267,23.411692
2268,24.71305
2269,21.923279
2270,33.393856
2271,31.156729
2272,24.570799
2273,24.932747
2274,24.000261
2275,30.753567
2276,21.842888
2277,26.021673
2278,31.84838
2279,38.03772
2280,44.96818
2281,25.880997
2282,22.757412
2283,27.525602
2284,31.211636
2285,22.852303
2286,17.429321
2287,20.848282
2288,44.364994
2289,28.701138
2290,23.942198
2291,26.845184
2292,29.03468
2293,34.9209
2294,35.418484
2295,25.929586
2296,24.399199
2297,22.462883
2298,24.80989
2299,19.85661
2300,27.158844
2301,26.276949
2302,27.807898
2303,24.829483
2304,30.046299
2305,49.92785
2306,25.570477
2307,27.05118
2308,31.511671
2309,27.97839
2310,21.526516
2311,32.4276
2312,92.89567
2313,25.66798
2314,30.54814
2315,47.754585
2316,29.205397
2317,33.102104
2318,20.806334
2319,21.788605
2320,27.136763
2321,28.067728
2322,36.464737
2323,18.727232
2324,42.452152
2325,24.13459
2326,30.96502
2327,33.77947
2328,19.592148
2329,56.42237
2330,25.115992
2331,64.423355
2332,33.77208
2333,23.2422
2334,15.803292
2335,27.681242
2336,32.697006
2337,33.113472
2338,29.947416
2339,18.387491
2340,29.672432
2341,28.858282
2342,21.902018
2343,42.943638
2344,27.460459
2345,32.961666
2346,31.827242
2347,27.995026
2348,25.185183
2349,28.004461
2350,34.213676
2351,20.043736
2352,26.31473
2353,32.55005
2354,46.891365
2355,39.38356
2356,26.756836
2357,29.16866
2358,38.891357
2359,28.893274
2360,27.624973
2361,23.275364
2362,35.192383
2363,18.490074
2364,26.222391
2365,30.324972
2366,27.789959
2367,18.139492
2368,20.890247
2369,24.19364
2370,37.37124
2371,39.43318
2372,24.04846
2373,28.303896
2374,21.67567
2375,34.720715
2376,42.98763
2377,29.27663
2378,28.321875
2379,25.307144
2380,30.445116
2381,20.394213
2382,79.50034
2383,40.409744
2384,25.755983
2385,109.69817
2386,28.99431
2387,32.224934
2388,26.926056
2389,27.206797
2390,36.864117
2391,37.19899
2392,23.214796
2393,34.303658
2394,22.319685
2395,20.021175
2396,22.002895
2397,29.541113
2398,28.81902
2399,31.525217
2400,25.407166
2401,93.54944
2402,22.34387
2403,20.320677
2404,41.24774
2405,16.89067
2406,32.808212
2407,42.309513
2408,25.407837
2409,20.373947
2410,31.170664
2411,33.5343
2412,18.596754
2413,26.60281
2414,53.46723
2415,25.052433
2416,27.262337
2417,34.236374
2418,142.37897
2419,23.946012
2420,18.523996
2421,19.08591
2422,22.811935
2423,27.987316
2424,24.197237
2425,21.56378
2426,30.192842
2427,33.359646
2428,23.587446
2429,61.621048
2430,22.772135
2431,143.50835
2432,21.641636
2433,27.920248
2434,17.552393
2435,31.152687
2436,24.726004
2437,24.909378
2438,19.854332
2439,17.290009
2440,21.901869
2441,30.1495
2442,52.50405
2443,21.624083
2444,52.706028
2445,30.646706
2446,22.67483
2447,21.947727
2448,23.491106
2449,27.423689
2450,33.136898
2451,19.48282
2452,25.278234
2453,31.120378
2454,27.889801
2455,35.680542
2456,60.527905
2457,27.1181
2458,34.10589
2459,25.527557
2460,41.04175
2461,32.187977
2462,23.830757
2463,27.299532
2464,53.366543
2465,33.169025
2466,27.29211
2467,23.140808
2468,28.413038
2469,27.781088
2470,112.35656
2471,25.337318
2472,35.93685
2473,27.226448
2474,31.719637
2475,69.53639
2476,18.662477
2477,26.462687
2478,22.813162
2479,25.015184
2480,24.68782
2481,31.65172
2482,25.767275
2483,19.618338
2484,29.45772
2485,35.40859
2486,26.322424
2487,26.250275
2488,31.99061
2489,26.567287
2490,15.365029
2491,36.6764
2492,107.13347
2493,28.80933
2494,22.111996
2495,35.983116
2496,27.813545
2497,30.314056
2498,30.13855
2499,24.148352
2500,26.562428
2501,19.311905
2502,61.274757
2503,53.553658
2504,24.866966
2505,28.376287
2506,29.635708
2507,14.880155
2508,21.683943
2509,22.720455
2510,27.908165
2511,20.726017
2512,54.287647
2513,45.543095
2514,43.34406
2515,31.451971
2516,19.729063
2517,26.404537
2518,20.839985
2519,28.691465
2520,32.26357
2521,34.575214
2522,42.359047
2523,54.80619
2524,26.107403
2525,39.160362
2526,22.356035
2527,45.660465
2528,29.198444
2529,87.29228
2530,24.397894
2531,96.61104
2532,37.65126
2533,21.200855
2534,22.037281
2535,18.89245
2536,27.93306
2537,35.074787
2538,48.733963
2539,23.382748
2540,21.023487
2541,52.26633
2542,32.875515
2543,29.330334
2544,61.63928
2545,27.163748
2546,95.99125
2547,20.554749
2548,24.026346
2549,21.064245
2550,29.334646
2551,22.105198
2552,24.283234
2553,16.068005
2554,71.49136
2555,28.08628
2556,24.768269
2557,43.50599
2558,27.043423
2559,23.094477
2560,30.060091
2561,24.495829
2562,35.92851
2563,29.816189
2564,20.39755
2565,26.498085
2566,31.682293
2567,28.619131
2568,27.353752
2569,44.566498
2570,21.337093
2571,21.544346
2572,31.190668
2573,23.90848
2574,31.726908
2575,52.088154
2576,30.607603
2577,31.598509
2578,37.203587
2579,27.293343
2580,56.851654
2581,21.28501
2582,19.553947
2583,26.50062
2584,31.36623
2585,26.900255
2586,39.26473
2587,17.130493
2588,18.932077
2589,31.273674
2590,25.069702
2591,24.895144
2592,30.790604
2593,29.963585
2594,27.398346
2595,20.422676
2596,84.01114
2597,41.24669
2598,43.91845
2599,20.50483
2600,22.257833
2601,22.639448
2602,27.544687
2603,19.228945
2604,35.589615
2605,23.04503
2606,22.905987
2607,27.241356
2608,61.311596
2609,24.772322
2610,42.80066
2611,24.355625
2612,31.531393
2613,32.867126
2614,26.006907
2615,25.428234
2616,25.04034
2617,25.099253
2618,140.39384
2619,25.203016
2620,25.484083
2621,18.530445
2622,98.953415
2623,27.059727
2624,26.810215
2625,39.886528
2626,31.158148
2627,43.6242
2628,34.240017
2629,29.734344
2630,22.022175
2631,29.95288
2632,25.823952
2633,30.087828
2634,24.163055
2635,23.98402
2636,33.050476
2637,24.926863
2638,29.176163
2639,22.644613
2640,23.652842
2641,23.201338
2642,30.699257
2643,26.20517
2644,30.244654
2645,35.43362
2646,27.264
2647,32.855488
2648,18.046944
2649,33.30014
2650,28.68134
2651,37.571724
2652,54.901794
2653,19.161018
2654,28.979256
2655,25.923264
2656,23.486795
2657,15.164352
2658,36.1987
2659,25.506798
2660,23.120153
2661,37.381317
2662,24.972261
2663,31.540773
2664,22.073969
2665,215.86324
2666,24.852348
2667,24.448084
2668,39.523045
2669,36.266846
2670,21.571756
2671,180.41977
2672,42.671043
2673,25.840725
2674,27.39962
2675,21.73783
2676,25.044764
2677,25.046059
2678,29.491661
2679,24.359196
2680,27.33116
2681,23.189293
2682,36.06343
2683,19.57466
2684,30.844652
2685,27.363928
2686,28.505346
2687,24.392633
2688,40.291508
2689,111.700836
2690,20.344442
2691,55.262245
2692,27.700119
2693,40.8537
2694,30.537106
2695,30.365786
2696,20.50488
2697,18.046642
2698,26.82457
2699,38.080196
2700,26.133274
2701,27.46289
2702,74.28125
2703,25.749088
2704,20.646355
2705,32.485516
2706,26.852905
2707,25.315695
2708,31.444584
2709,21.22957
2710,28.82278
2711,28.105825
2712,34.43043
2713,20.851526
2714,21.759628
2715,27.481739
2716,51.107723
2717,29.595438
2718,25.754826
2719,18.420082
2720,22.34376
2721,29.080477
2722,30.065752
2723,27.333574
2724,26.56536
2725,28.60903
2726,28.63674
2727,44.431225
2728,18.297447
2729,29.704163
2730,22.893457
2731,24.557688
2732,26.892624
2733,41.69949
2734,22.702732
2735,20.60972
2736,20.361412
2737,32.109787
2738,50.112656
2739,30.514242
2740,45.898575
2741,33.40843
2742,26.898941
2743,35.592583
2744,28.820799
2745,26.700933
2746,33.22043
2747,20.720371
2748,20.57245
2749,24.2579
2750,27.129126
2751,20.889847
2752,44.916233
2753,31.728666
2754,58.528294
2755,173.50612
2756,24.936047
2757,25.631775
2758,90.84231
2759,31.485676
2760,25.920969
2761,28.745584
2762,20.568127
2763,34.017628
2764,22.553247
2765,41.30751
2766,65.14686
2767,28.116825
2768,33.623615
2769,30.150053
2770,23.933777
2771,27.195017
2772,23.946358
2773,24.385483
2774,22.485058
2775,30.967436
2776,68.323105
2777,21.26562
2778,23.911346
2779,72.506874
2780,21.42498
2781,23.513199
2782,26.341368
2783,29.167479
2784,36.117485
2785,21.420898
2786,185.32057
2787,27.285135
2788,57.15157
2789,31.44165
2790,20.337961
2791,24.415981
2792,23.684889
2793,30.218832
2794,23.264526
2795,153.13235
2796,21.487415
2797,24.90498
2798,17.727066
2799,25.85775
2800,24.031738
2801,24.784187
2802,29.500988
2803,31.58433
2804,26.759417
2805,27.754936
2806,17.20671
2807,22.218384
2808,38.553246
2809,33.043148
2810,22.822458
2811,46.30761
2812,30.172533
2813,51.120872
2814,71.13416
2815,25.66442
2816,49.78648
2817,31.808243
2818,19.477364
2819,30.568682
2820,31.325142
2821,30.9559
2822,35.900013
2823,75.12629
2824,21.870401
2825,27.848755
2826,21.640806
2827,26.861782
2828,33.033115
2829,31.00651
2830,42.09668
2831,21.065434
2832,18.976067
2833,44.54243
2834,35.86912
2835,25.605383
2836,37.153423
2837,30.387743
2838,22.492655
2839,35.05492
2840,25.251238
2841,74.01132
2842,26.831337
2843,22.403322
2844,20.519659
2845,64.71254
2846,95.04051
2847,25.221916
2848,22.719418
2849,28.491629
2850,67.1739
2851,22.273098
2852,43.870636
2853,28.111948
2854,36.849102
2855,26.968279
2856,67.246506
2857,40.032658
2858,36.21016
2859,24.866184
2860,35.361286
2861,29.707708
2862,28.086235
2863,19.685709
2864,27.819855
2865,32.54697
2866,63.62059
2867,21.70345
2868,26.743477
2869,26.781939
2870,60.52286
2871,31.561628
2872,22.883621
2873,27.759857
2874,52.345806
2875,43.817432
2876,33.10709
2877,37.402905
2878,69.21815
2879,40.86923
2880,27.186049
2881,23.671389
2882,22.810316
2883,23.390516
2884,44.968716
2885,29.385626
2886,23.726992
2887,75.556915
2888,19.64892
2889,24.588753
2890,25.648766
2891,30.402113
2892,30.890997
2893,31.508669
2894,25.159565
2895,21.338379
2896,28.40315
2897,29.988663
2898,41.429157
2899,23.388992
2900,23.541409
2901,56.63612
2902,23.568008
2903,34.117004
2904,30.472586
2905,38.364166
2906,27.308403
2907,25.697111
2908,27.365044
2909,24.498875
2910,20.764551
2911,18.88791
2912,29.86643
2913,25.965582
2914,28.69618
2915,24.480156
2916,23.079863
2917,30.772879
2918,47.741543
2919,18.795063
2920,23.845797
2921,43.30506
2922,28.617275
2923,22.445066
2924,33.76987
2925,16.60837
2926,30.909142
2927,26.039824
2928,25.294611
2929,27.766006
2930,25.47344
2931,36.482723
2932,26.580137
2933,20.150042
2934,36.655502
2935,28.992357
2936,34.5021
2937,27.724014
2938,37.329502
2939,24.729082
2940,28.435705
2941,60.67884
2942,31.415075
2943,25.831526
2944,29.243067
2945,46.80646
2946,67.81985
2947,42.520447
2948,60.01517
2949,47.666428
2950,33.326653
2951,18.071821
2952,36.828438
2953,22.345457
2954,46.65907
2955,23.535809
2956,20.956734
2957,27.462076
2958,17.634996
2959,24.097757
2960,26.754314
2961,29.720547
2962,22.054756
2963,31.918612
2964,50.254944
2965,27.950775
2966,27.927877
2967,20.550297
2968,24.90641
2969,33.511616
2970,23.862537
2971,24.260391
2972,25.853464
2973,21.16944
2974,25.469645
2975,24.452318
2976,24.297451
2977,22.483603
2978,31.831413
2979,42.03936
2980,68.05168
2981,29.42378
2982,23.945002
2983,22.226557
2984,23.266125
2985,24.997751
2986,22.459064
2987,32.841564
2988,27.615696
2989,25.393164
2990,18.708384
2991,20.943073
2992,19.33122
2993,25.42367
2994,49.035336
2995,18.543789
2996,25.87031
2997,25.67236
2998,31.503569
2999,21.217125
3000,23.795008
3001,28.55916
3002,24.916426
3003,26.805492
3004,25.002869
3005,27.476282
3006,19.888111
3007,32.03706
3008,23.466846
3009,35.370922
3010,22.961943
3011,29.905647
3012,27.617393
3013,25.34038
3014,27.631617
3015,29.548214
3016,33.331635
3017,24.35765
3018,28.259035
3019,26.53828
3020,25.755154
3021,25.53447
3022,29.206352
3023,45.9281
3024,28.730904
3025,24.356325
3026,50.287518
3027,36.847984
3028,25.420902
3029,36.277565
3030,32.500877
3031,23.788658
3032,26.536808
3033,24.220095
3034,25.802332
3035,27.214355
3036,29.162388
3037,24.844831
3038,27.621904
3039,31.24369
3040,26.167337
3041,28.774206
3042,20.311443
3043,30.846127
3044,23.616888
3045,52.63772
3046,22.363974
3047,115.77083
3048,40.366894
3049,42.19949
3050,32.775883
3051,25.071337
3052,27.46002
3053,25.39077
3054,21.587584
3055,40.883648
3056,41.840343
3057,19.548796
3058,60.840374
3059,43.227966
3060,52.2545
3061,26.924849
3062,30.531397
3063,34.029003
3064,16.786457
3065,27.809551
3066,122.02509
3067,27.587713
3068,22.324907
3069,26.949678
3070,23.745525
3071,19.151161
3072,20.055113
3073,391.59637
3074,23.01818
3075,34.30273
3076,47.65145
3077,28.544092
3078,37.86277
3079,33.807796
3080,31.951002
3081,15.638305
3082,32.2026
3083,38.52512
3084,28.08376
3085,40.90213
3086,37.816605
3087,33.330635
3088,42.316788
3089,24.575037
3090,26.250954
3091,34.28351
3092,25.16297
3093,32.288013
3094,36.627506
3095,32.415504
3096,25.449371
3097,23.989485
3098,23.987333
3099,23.147146
3100,20.836159
3101,19.600994
3102,17.642641
3103,25.576612
3104,35.33348
3105,29.721115
3106,25.59972
3107,27.047155
3108,26.80689
3109,34.434994
3110,27.15923
3111,22.614819
3112,25.22464
3113,32.287994
3114,28.430866
3115,36.7864
3116,23.44315
3117,23.873611
3118,35.219124
3119,21.733427
3120,15.47681
3121,27.791798
3122,22.599827
3123,20.26605
3124,28.254765
3125,23.132864
3126,46.0217
3127,26.77866
3128,24.84507
3129,31.522755
3130,86.673584
3131,24.09506
3132,32.087574
3133,28.899702
3134,32.679802
3135,36.676785
3136,18.574083
3137,28.014141
3138,26.924189
3139,20.766447
3140,54.600525
3141,24.330372
3142,142.49635
3143,27.25891
3144,64.549065
3145,37.02497
3146,26.265802
3147,35.362083
3148,27.107817
3149,25.88889
3150,31.502134
3151,67.40965
3152,59.336693
3153,25.09242
3154,72.24023
3155,65.83172
3156,21.968885
3157,24.877453
3158,23.277163
3159,32.7276
3160,28.090162
3161,21.324642
3162,127.75504
3163,29.174902
3164,28.507452
3165,28.769445
3166,24.003332
3167,40.528393
3168,21.30194
3169,22.666098
3170,42.087852
3171,32.375847
3172,30.415064
3173,23.154648
3174,24.831045
3175,23.490456
3176,70.54265
3177,28.331726
3178,24.43769
3179,19.276447
3180,31.106352
3181,23.687294
3182,61.703777
3183,20.979225
3184,32.79166
3185,23.230568
3186,30.146854
3187,32.451588
3188,23.356644
3189,23.276688
3190,29.620268
3191,30.105837
3192,22.027554
3193,31.36998
3194,33.782055
3195,19.989927
3196,29.670248
3197,29.898575
3198,52.619217
3199,71.550125
3200,26.83495
3201,34.930424
3202,28.095625
3203,23.09303
3204,29.279457
3205,20.338829
3206,25.196371
3207,19.832617
3208,33.932636
3209,22.115276
3210,27.576208
3211,30.098392
3212,158.86569
3213,38.43094
3214,28.197897
3215,27.23992
3216,28.363825
3217,19.34481
3218,23.998922
3219,27.688217
3220,70.259636
3221,27.23019
3222,29.061003
3223,27.183323
3224,21.506887
3225,20.771742
3226,31.304005
3227,27.729635
3228,40.527603
3229,27.953667
3230,36.96147
3231,21.678165
3232,28.994667
3233,33.861637
3234,27.48771
3235,29.91179
3236,30.306942
3237,37.899456
3238,22.651619
3239,37.25662
3240,30.073103
3241,36.419456
3242,36.895195
3243,35.967308
3244,25.416477
3245,54.697914
3246,39.065125
3247,30.129286
3248,45.632294
3249,33.84162
3250,21.719921
3251,69.25925
3252,31.224247
3253,21.131952
3254,51.006447
3255,31.617388
3256,130.3812
3257,26.297548
3258,21.370747
3259,37.29937
3260,19.352715
3261,32.605778
3262,25.052301
3263,23.541565
3264,30.18344
3265,19.453217
3266,20.213377
3267,20.227081
3268,27.467852
3269,31.378523
3270,27.351614
3271,227.6609
3272,29.528091
3273,141.85611
3274,43.17179
3275,31.697954
3276,18.00105
3277,30.081707
3278,44.11361
3279,41.76992
3280,32.455887
3281,20.894941
3282,47.316006
3283,94.29375
3284,25.592997
3285,29.959105
3286,25.614536
3287,25.74194
3288,34.844994
3289,23.913673
3290,23.447601
3291,69.48674
3292,27.265125
3293,55.744804
3294,34.980423
3295,20.364332
3296,27.590504
3297,21.259525
3298,23.371895
3299,29.178684
3300,21.442823
3301,20.600939
3302,21.653801
3303,75.1675
3304,22.693617
3305,59.61883
3306,38.481503
3307,29.015772
3308,23.824034
3309,25.648602
3310,21.384165
3311,42.395775
3312,25.228313
3313,23.98559
3314,32.419052
3315,24.121593
3316,26.782776
3317,27.043919
3318,28.635605
3319,25.321978
3320,25.507772
3321,27.572332
3322,22.697763
3323,29.383453
3324,30.306292
3325,57.071545
3326,26.406668
3327,28.903158
3328,31.491343
3329,22.708931
3330,28.949873
3331,27.433344
3332,32.877834
3333,37.902763
3334,56.119347
3335,38.156593
3336,119.10901
3337,22.518793
3338,33.830303
3339,55.83303
3340,36.5691
3341,23.702715
3342,28.727013
3343,24.214008
3344,26.434786
3345,28.09202
3346,20.80172
3347,26.407856
3348,44.58264
3349,21.367147
3350,26.726856
3351,24.338383
3352,31.384117
3353,23.242153
3354,45.89186
3355,24.473743
3356,29.650703
3357,38.39753
3358,20.698914
3359,27.271671
3360,24.198536
3361,26.25796
3362,24.51502
3363,44.577393
3364,22.074978
3365,22.393942
3366,24.417559
3367,26.299314
3368,29.226088
3369,21.453285
3370,18.470879
3371,26.641855
3372,31.567297
3373,20.760649
3374,26.136202
3375,23.839245
3376,30.44192
3377,32.14836
3378,37.19401
3379,31.679419
3380,40.231422
3381,24.477213
3382,136.787
3383,24.887724
3384,27.698689
3385,25.252296
3386,125.195145
3387,24.630955
3388,23.905647
3389,49.869106
3390,32.2086
3391,32.252
3392,30.61704
3393,22.294067
3394,25.307207
3395,27.221159
3396,23.738438
3397,25.51178
3398,39.759193
3399,32.831974
3400,31.248627
3401,54.625706
3402,21.074463
3403,19.320793
3404,28.829302
3405,27.781996
3406,26.509499
3407,25.243452
3408,27.17002
3409,24.936058
3410,23.943464
3411,27.917978
3412,25.194773
3413,73.65545
3414,24.999891
3415,37.727386
3416,20.373287
3417,43.025784
3418,25.024408
3419,32.452953
3420,30.318369
3421,36.737854
3422,33.25474
3423,24.713266
3424,18.439127
3425,22.842468
3426,28.330404
3427,24.018202
3428,23.553432
3429,26.70628
3430,25.23444
3431,33.571274
3432,25.88696
3433,29.606
3434,22.24009
3435,46.36025
3436,18.61558
3437,28.611609
3438,23.638504
3439,36.075397
3440,23.195742
3441,31.194386
3442,21.98271
3443,19.474222
3444,18.804213
3445,24.20541
3446,81.6658
3447,24.336298
3448,31.167965
3449,23.612127
3450,20.913286
3451,39.160877
3452,32.296543
3453,113.39983
3454,23.132984
3455,24.748714
3456,31.961695
3457,25.127485
3458,21.843624
3459,24.265043
3460,32.12439
3461,30.14877
3462,17.901846
3463,17.937843
3464,20.665367
3465,35.448376
3466,52.72045
3467,26.3662
3468,23.448912
3469,21.010395
3470,20.689121
3471,79.843475
3472,28.15282
3473,27.861444
3474,22.713886
3475,34.16057
3476,28.973093
3477,36.125736
3478,29.939957
3479,23.697416
3480,21.544338
3481,31.447083
3482,26.237417
3483,25.243458
3484,32.19208
3485,35.401024
3486,30.402302
3487,33.732574
3488,23.049969
3489,24.983223
3490,25.26564
3491,115.9194
3492,31.29385
3493,27.419397
3494,31.264809
3495,28.534117
3496,23.819952
3497,21.379776
3498,22.157284
3499,102.02946
3500,21.960865
3501,24.549809
3502,30.883759
3503,47.157303
3504,32.79155
3505,30.593203
3506,43.290222
3507,30.83206
3508,94.65059
3509,34.59299
3510,34.4646
3511,21.120674
3512,32.157574
3513,21.694225
3514,23.799158
3515,30.41038
3516,30.042568
3517,29.086962
3518,18.597834
3519,26.5212
3520,21.7894
3521,30.04318
3522,21.881882
3523,28.096395
3524,26.9051
3525,20.98312
3526,35.911034
3527,31.691133
3528,20.431166
3529,63.424557
3530,22.646551
3531,30.699625
3532,50.346947
3533,54.700504
3534,29.174984
3535,36.021736
3536,28.438902
3537,26.50776
3538,43.92732
3539,20.101442
3540,42.368366
3541,25.063614
3542,23.524906
3543,22.69522
3544,43.165543
3545,23.110342
3546,22.149504
3547,103.420654
3548,26.3688
3549,22.971561
3550,42.54114
3551,19.66688
3552,22.6421
3553,26.401295
3554,26.407032
3555,31.553883
3556,47.393738
3557,32.321777
3558,20.334675
3559,32.6908
3560,31.50949
3561,31.590462
3562,18.994972
3563,30.19596
3564,21.410133
3565,40.19017
3566,23.379908
3567,31.82979
3568,20.052967
3569,26.582148
3570,33.773483
3571,31.579021
3572,24.8574
3573,27.537683
3574,22.004906
3575,23.45624
3576,35.10315
3577,64.9652
3578,33.27967
3579,22.476192
3580,83.259445
3581,23.493576
3582,26.288828
3583,27.161428
3584,26.325134
3585,28.94099
3586,60.872322
3587,28.113852
3588,19.494223
3589,19.075224
3590,23.675905
3591,25.884123
3592,29.263754
3593,17.500673
3594,24.758629
3595,31.61713
3596,30.970455
3597,22.738943
3598,29.71518
3599,22.701674
3600,37.879322
3601,39.077454
3602,30.345503
3603,30.654308
3604,47.820175
3605,21.499186
3606,37.968872
3607,38.911564
3608,32.00695
3609,204.34941
3610,34.141804
3611,43.640953
3612,23.71638
3613,20.207317
3614,26.267628
3615,74.13276
3616,22.604551
3617,25.65337
3618,19.687199
3619,27.529232
3620,27.916182
